tr2000gj,tr2000ge,tr2010gj,tr2010ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G5300670011000,53067011000,G5300670011000,53067011000,0.9916026415,0.9969781405,0.9973685685,0.9983569776,0.996684398,0.996881183,0.998561995,0.9855803293
G5300670011000,53067011000,G5300670012000,53067012000,0.008164973,0.002811245,0.0024219591,0.0014144272,0.0031104199,0.0029182879,0.0012121212,0.0143369176
G5300670011100,53067011100,G5300670011100,53067011100,1,1,1,1,1,1,1,1
G5300670011200,53067011200,G5300670011200,53067011200,0.9963120869,0.999972417,0.9999673751,0.9999956024,0.9999967165,0.9999962326,0.9999938919,0.9999982942
G5300670011200,53067011200,G5300670012212,53067012212,0.0036879131,0.000027583,0.0000326249,0.0000043976,0.0000032835,0.0000037674,0.0000061081,0.0000017058
G5300670011300,53067011300,G5300670011300,53067011300,1,1,1,1,1,1,1,1
G5300670011410,53067011410,G5300670011410,53067011410,1,1,1,1,1,1,1,1
G5300670011420,53067011420,G5300670011420,53067011420,1,1,1,1,1,1,1,1
G5300670011500,53067011500,G5300670011500,53067011500,1,1,1,1,1,1,1,1
G5300670011610,53067011610,G5300670011610,53067011610,1,1,1,1,1,1,1,1
G5300670011620,53067011620,G5300670011621,53067011621,0.2268692472,0.3477752562,0.3399752121,0.3294380905,0.3601206315,0.3618532296,0.2979434447,0.4985689754
G5300670011620,53067011620,G5300670011622,53067011622,0.1082566915,0.2840932536,0.2679950424,0.2846842367,0.2522618414,0.253466351,0.2496143959,0.2581568403
G5300670011620,53067011620,G5300670011623,53067011623,0.1519745272,0.1442129152,0.1652207074,0.158876181,0.1765123293,0.1760229963,0.1928020566,0.1402404121
G5300670011620,53067011620,G5300670011624,53067011624,0.5128995342,0.2239185751,0.226809038,0.2270014918,0.2111051978,0.2086574231,0.2596401028,0.1030337722
G5300670011700,53067011700,G5300670011710,53067011710,0.3104192269,0.6366314756,0.6414356183,0.6469843948,0.6535303777,0.6552374961,0.6492728828,0.6676096181
G5300670011700,53067011700,G5300670011720,53067011720,0.6895807731,0.3633685244,0.3585643817,0.3530156052,0.3464696223,0.3447625039,0.3507271172,0.3323903819
G5300670011810,53067011810,G5300670011810,53067011810,0.9998061533,0.9999921289,0.999991981,0.9999905109,0.9999905024,0.9999907825,0.9999905955,0.9999896482
G5300670011810,53067011810,G5300670011900,53067011900,0.0001938467,0.0000078711,0.000008019,0.0000094891,0.0000094976,0.0000092175,0.0000094045,0.0000103518
G5300670011820,53067011820,G5300670010800,53067010800,0.0005335964,0.0002970444,0.0004111842,0.0005299417,0.000394633,0.0003762227,0,0.0019120459
G5300670011820,53067011820,G5300670011821,53067011821,0.4825315083,0.5860686173,0.5834703947,0.5898251192,0.5848460931,0.5861550038,0.5967180507,0.5391969407
G5300670011820,53067011820,G5300670011822,53067011822,0.5169348953,0.4136343383,0.4161184211,0.4096449391,0.4147592739,0.4134687735,0.4032819493,0.4588910134
G5300670011900,53067011900,G5300670011900,53067011900,1,1,1,1,1,1,1,1
G5300670012000,53067012000,G5300670011000,53067011000,0.0001137953,0,0,0,0,0,0,0
G5300670012000,53067012000,G5300670012000,53067012000,0.9998862047,1,1,1,1,1,1,1
G5300670012100,53067012100,G5300670012100,53067012100,1,1,1,1,1,1,1,1
G5300670012100,53067012100,G5300670990100,53067990100,0,0,0,0,0,0,0,0
G5300670012210,53067012210,G5300670012211,53067012211,0.6497278897,0.2467135086,0.2346175963,0.2878998609,0.2205527234,0.2215938303,0.3412417971,0.0836197022
G5300670012210,53067012210,G5300670012212,53067012212,0.3502721103,0.7532864914,0.7653824037,0.7121001391,0.7794472766,0.7784061697,0.6587582029,0.9163802978
G5300670012210,53067012210,G5300670990100,53067990100,0,0,0,0,0,0,0,0
G5300670012220,53067012220,G5300670012100,53067012100,0,0,0,0,0,0,0,0
G5300670012220,53067012220,G5300670012221,53067012221,0.5654440768,0.5357545045,0.5392870832,0.5363207547,0.5460699511,0.5481321839,0.5506742062,0.5166666667
G5300670012220,53067012220,G5300670012222,53067012222,0.4345559232,0.4642454955,0.4607129168,0.4636792453,0.4539300489,0.4518678161,0.4493257938,0.4833333333
G5300670012220,53067012220,G5300670990100,53067990100,0,0,0,0,0,0,0,0
G5300670012310,53067012310,G5300670012310,53067012310,1,1,1,1,1,1,1,1
G5300670012320,53067012320,G5300670012320,53067012320,1,1,1,1,1,1,1,1
G5300670012330,53067012330,G5300670012330,53067012330,1,1,1,1,1,1,1,1
G5300670012410,53067012410,G5300670012411,53067012411,0.5301515458,0.6184161606,0.6195826645,0.6071428571,0.6194690265,0.6226533166,0.6052503646,0.6526674234
G5300670012410,53067012410,G5300670012412,53067012412,0.4698484542,0.3815838394,0.3804173355,0.3928571429,0.3805309735,0.3773466834,0.3947496354,0.3473325766
G5300670012420,53067012420,G5300670012420,53067012420,1,1,1,1,1,1,1,1
G5300670012500,53067012500,G5300410971800,53041971800,0.0003578062,0,0,0,0,0,0,0
G5300670012500,53067012500,G5300530073200,53053073200,0,0,0,0,0,0,0,0
G5300670012500,53067012500,G5300670012510,53067012510,0.3042826846,0.1492744752,0.1437177748,0.1484228287,0.1474124484,0.1599207212,0.1531443225,0.1191364496
G5300670012500,53067012500,G5300670012520,53067012520,0.5482926939,0.5220373234,0.5273261628,0.518969853,0.5255733636,0.528425698,0.5227730371,0.5393876983
G5300670012500,53067012500,G5300670012530,53067012530,0.1470668153,0.3286882014,0.3289560623,0.3326073183,0.327014188,0.3116535808,0.3240826404,0.3414758521
G5300670012600,53067012600,G5300670012610,53067012610,0.4548775764,0.5319253572,0.5431787292,0.5396307913,0.5290190673,0.5271269891,0.5586046929,0.4000055099
G5300670012600,53067012600,G5300670012620,53067012620,0.5451224236,0.4680746428,0.4568212708,0.4603692087,0.4709809327,0.4728730109,0.4413953071,0.5999944901
G5300670012700,53067012700,G5300410970100,53041970100,0.0000121185,0,0,0,0,0,0,0
G5300670012700,53067012700,G5300410970300,53041970300,0.000021004,0.0000091643,0.0000129618,0.0000135047,0.0000155502,0.0000145946,0.0000130041,0.0000255588
G5300670012700,53067012700,G5300670012710,53067012710,0.181686958,0.1489189189,0.1493374108,0.1523398606,0.1477707006,0.1480153037,0.1342281879,0.2010050251
G5300670012700,53067012700,G5300670012720,53067012720,0.3385959639,0.4516124573,0.4457056926,0.4360966845,0.4427869976,0.4497701974,0.4285584245,0.4987181598
G5300670012700,53067012700,G5300670012730,53067012730,0.4796839555,0.3994594595,0.4049439348,0.4115499502,0.4094267516,0.4021999044,0.4372003835,0.3002512563
G5300690950100,53069950100,G5300690950100,53069950100,1,1,1,1,1,1,1,1
G5300710920000,53071920000,G5300710920000,53071920000,1,1,1,1,1,1,1,1
G5300710920100,53071920100,G5300710920100,53071920100,1,1,1,1,1,1,1,1
G5300710920200,53071920200,G5300710920200,53071920200,1,1,1,1,1,1,1,1
G5300710920300,53071920300,G5300710920300,53071920300,1,1,1,1,1,1,1,1
G5300710920400,53071920400,G5300710920400,53071920400,1,1,1,1,1,1,1,1
G5300710920500,53071920500,G5300710920500,53071920500,1,1,1,1,1,1,1,1
G5300710920600,53071920600,G5300710920600,53071920600,1,1,1,1,1,1,1,1
G5300710920701,53071920701,G5300710920701,53071920701,1,1,1,1,1,1,1,1
G5300710920702,53071920702,G5300710920702,53071920702,1,1,1,1,1,1,1,1
G5300710920800,53071920800,G5300710920200,53071920200,0.0000030069,0.0000004246,0.0000004579,0.0000005799,0.000000485,0.0000004582,0.0000007412,0.000000135
G5300710920800,53071920800,G5300710920801,53071920801,0.7384931371,0.5580585009,0.5222078624,0.689196416,0.6418821889,0.6449737686,0.681629501,0.5875704864
G5300710920800,53071920800,G5300710920802,53071920802,0.261503856,0.4419410745,0.4777916797,0.310803004,0.3581173261,0.3550257732,0.3183697578,0.4124293785
G5300710920900,53071920900,G5300710920900,53071920900,1,1,1,1,1,1,1,1
G5300730000100,53073000100,G5300730000100,53073000100,1,1,1,1,1,1,1,1
G5300730000200,53073000200,G5300730000200,53073000200,1,1,1,1,1,1,1,1
G5300730000300,53073000300,G5300730000300,53073000300,1,1,1,1,1,1,1,1
G5300730000400,53073000400,G5300730000400,53073000400,1,1,1,1,1,1,1,1
G5300730000500,53073000500,G5300730000501,53073000501,0.6708399203,0.6434485478,0.6411718131,0.6549192364,0.634644251,0.6316690442,0.6976744186,0.5969289827
G5300730000500,53073000500,G5300730000502,53073000502,0.3291600797,0.3565514522,0.3588281869,0.3450807636,0.365355749,0.3683309558,0.3023255814,0.4030710173
G5300730000600,53073000600,G5300730000502,53073000502,0,0,0,0,0,0,0,0
G5300730000600,53073000600,G5300730000600,53073000600,1,1,1,1,1,1,1,1
G5300730000700,53073000700,G5300730000700,53073000700,1,1,1,1,1,1,1,1
G5300730000801,53073000801,G5300730000803,53073000803,0.2934687856,0.5059305025,0.51740603,0.4927181918,0.5286896278,0.5268145348,0.4747285487,0.7299036519
G5300730000801,53073000801,G5300730000804,53073000804,0.7065312144,0.4940694975,0.48259397,0.5072818082,0.4713103722,0.4731854652,0.5252714513,0.2700963481
G5300730000802,53073000802,G5300730000805,53073000805,0.2194504486,0.4499446064,0.4468903154,0.4424950001,0.4447401164,0.4141467325,0.4236510686,0.525365372
G5300730000802,53073000802,G5300730000806,53073000806,0.7805495514,0.5500553936,0.5531096846,0.5575049999,0.5552598836,0.5858532675,0.5763489314,0.474634628
G5300730000900,53073000900,G5300730000901,53073000901,0.2429055589,0.5483581196,0.5572798385,0.5137931034,0.5726681128,0.5738950276,0.4863481229,0.780147662
G5300730000900,53073000900,G5300730000902,53073000902,0.7570944411,0.4516418804,0.4427201615,0.4862068966,0.4273318872,0.4261049724,0.5136518771,0.219852338
G5300730001000,53073001000,G5300730001000,53073001000,1,1,1,1,1,1,1,1
G5300730001100,53073001100,G5300730001100,53073001100,1,1,1,1,1,1,1,1
G5300730001200,53073001200,G5300730001201,53073001201,0.0410744501,0.6154372363,0.623605948,0.4799753543,0.6178528347,0.6031076582,0.3379888268,0.7655731662
G5300730001200,53073001200,G5300730001202,53073001202,0.9589255499,0.3845627637,0.376394052,0.5200246457,0.3821471653,0.3968923418,0.6620111732,0.2344268338
G5300730010100,53073010100,G5300730000806,53073000806,0.0000005349,0.0000055631,0.0000069571,0.0000046866,0.0000063278,0.0000051408,0.0000037739,0.000015068
G5300730010100,53073010100,G5300730010100,53073010100,0.9999994651,0.9999944369,0.9999930429,0.9999953134,0.9999936722,0.9999948592,0.9999962261,0.999984932
G5300730010200,53073010200,G5300730010200,53073010200,1,1,1,1,1,1,1,1
G5300730010301,53073010301,G5300730010301,53073010301,1,1,1,1,1,1,1,1
G5300730010301,53073010301,G5300730010600,53073010600,0,0,0,0,0,0,0,0
G5300730010302,53073010302,G5300730010302,53073010302,1,1,1,1,1,1,1,1
G5300730010303,53073010303,G5300730010303,53073010303,1,1,1,1,1,1,1,1
G5300730010401,53073010401,G5300730010401,53073010401,1,1,1,1,1,1,1,1
G5300730010402,53073010402,G5300730010403,53073010403,0.2630291633,0.4725666051,0.484393861,0.4940909091,0.4917502426,0.4031843036,0.5090460526,0.4279210926
G5300730010402,53073010402,G5300730010404,53073010404,0.7369708367,0.5274333949,0.515606139,0.5059090909,0.5082497574,0.5968156964,0.4909539474,0.5720789074
G5300730010501,53073010501,G5300730010501,53073010501,1,1,1,1,1,1,1,1
G5300730010502,53073010502,G5300730010502,53073010502,1,1,1,1,1,1,1,1
G5300730010502,53073010502,G5300730010600,53073010600,0,0,0,0,0,0,0,0
G5300730010600,53073010600,G5300730010600,53073010600,1,1,1,1,1,1,1,1
G5300730010700,53073010700,G5300730010701,53073010701,0.5937436141,0.6090448014,0.6187742436,0.6156862745,0.6154589372,0.6150550796,0.6163069544,0.6119402985
G5300730010700,53073010700,G5300730010702,53073010702,0.4062563859,0.3909551986,0.3812257564,0.3843137255,0.3845410628,0.3849449204,0.3836930456,0.3880597015
G5300730010800,53073010800,G5300730940000,53073940000,1,1,1,1,1,1,1,1
G5300730010900,53073010900,G5300730010900,53073010900,1,1,1,1,1,1,1,1
G5300730011000,53073011000,G5300730011000,53073011000,1,1,1,1,1,1,1,1
G5300750000100,53075000100,G5300750000100,53075000100,1,1,1,1,1,1,1,1
G5300750000200,53075000200,G5300750000200,53075000200,1,1,1,1,1,1,1,1
G5300750000300,53075000300,G5300750000300,53075000300,1,1,1,1,1,1,1,1
G5300750000400,53075000400,G5300750000400,53075000400,1,1,1,1,1,1,1,1
G5300750000500,53075000500,G5300750000500,53075000500,1,1,1,1,1,1,1,1
G5300750000600,53075000600,G5300750000600,53075000600,1,1,1,1,1,1,1,1
G5300750000700,53075000700,G5300750000700,53075000700,1,1,1,1,1,1,1,1
G5300750000800,53075000800,G5300750000800,53075000800,1,1,1,1,1,1,1,1
G5300750000900,53075000900,G5300750000900,53075000900,1,1,1,1,1,1,1,1
G5300750001000,53075001000,G5300750001000,53075001000,1,1,1,1,1,1,1,1
G5300770000100,53077000100,G5300770000100,53077000100,1,1,1,1,1,1,1,1
G5300770000200,53077000200,G5300770000200,53077000200,1,1,1,1,1,1,1,1
G5300770000300,53077000300,G5300770000300,53077000300,0.9954791833,1,1,1,1,1,1,1
G5300770000300,53077000300,G5300770003400,53077003400,0.0045208167,0,0,0,0,0,0,0
G5300770000400,53077000400,G5300770000400,53077000400,0.9998221469,0.9999664185,0.9999729375,0.999964971,0.9999751526,0.9999742832,0.9999712334,0.9999930761
G5300770000400,53077000400,G5300770002900,53077002900,0.0001778531,0.0000335815,0.0000270625,0.000035029,0.0000248474,0.0000257168,0.0000287666,0.0000069239
G5300770000500,53077000500,G5300770000500,53077000500,1,1,1,1,1,1,1,1
G5300770000600,53077000600,G5300770000600,53077000600,1,1,1,1,1,1,1,1
G5300770000700,53077000700,G5300770000700,53077000700,1,1,1,1,1,1,1,1
G5300770000800,53077000800,G5300770000800,53077000800,1,1,1,1,1,1,1,1
G5300770000900,53077000900,G5300770000901,53077000901,0.5436053508,0.6932765152,0.7150830737,0.6986754967,0.7112440191,0.7111317685,0.7254441837,0.6758563074
G5300770000900,53077000900,G5300770000902,53077000902,0.4563946492,0.3067234848,0.2849169263,0.3013245033,0.2887559809,0.2888682315,0.2745558163,0.3241436926
G5300770001000,53077001000,G5300770001000,53077001000,1,1,1,1,1,1,1,1
G5300770001100,53077001100,G5300770001100,53077001100,1,1,1,1,1,1,1,1
G5300770001200,53077001200,G5300770001201,53077001201,0.3133591293,0.3836206897,0.3848726115,0.3761589404,0.3807956925,0.38939308,0.3303664921,0.4480111654
G5300770001200,53077001200,G5300770001202,53077001202,0.6866408707,0.6163793103,0.6151273885,0.6238410596,0.6192043075,0.61060692,0.6696335079,0.5519888346
G5300770001300,53077001300,G5300770001300,53077001300,1,1,1,1,1,1,1,1
G5300770001400,53077001400,G5300770001400,53077001400,1,1,1,1,1,1,1,1
G5300770001500,53077001500,G5300770001501,53077001501,0.6401944608,0.7172714984,0.7068081344,0.7,0.7019267095,0.7077026572,0.656768559,0.7363515313
G5300770001500,53077001500,G5300770001502,53077001502,0.3598055392,0.2827285016,0.2931918656,0.3,0.2980732905,0.2922973428,0.343231441,0.2636484687
G5300770001600,53077001600,G5300770000200,53077000200,0.0000075775,0.0000017126,0.000002019,0.0000017363,0.0000018392,0.0000022908,0.0000019314,0.0000014297
G5300770001600,53077001600,G5300770001601,53077001601,0.7869503296,0.2558011729,0.2459568874,0.2504737635,0.2349900455,0.2359793616,0.2457306253,0.1872860659
G5300770001600,53077001600,G5300770001602,53077001602,0.2101498788,0.7440843781,0.7539406744,0.7493949586,0.7649101032,0.7639233993,0.7541473638,0.8127125043
G5300770001600,53077001600,G5300770001701,53077001701,0.0028922141,0.0001127364,0.0001004192,0.0001295415,0.0000980121,0.0000949483,0.0001200796,0
G5300770001700,53077001700,G5300050011800,53005011800,0.000006125,0.0003458103,0.0003265845,0.0004422141,0.0003415296,0.0003224831,0.0004503643,0
G5300770001700,53077001700,G5300770001601,53077001601,0.0001082415,0,0,0,0,0,0,0
G5300770001700,53077001700,G5300770001701,53077001701,0.9252486786,0.4346266984,0.4397381054,0.4391374707,0.4281797041,0.4260121685,0.4736638429,0.2854477612
G5300770001700,53077001700,G5300770001702,53077001702,0.0746157293,0.5650274914,0.5599353101,0.5604203152,0.5714787663,0.5736653485,0.5258857928,0.7145522388
G5300770001700,53077001700,G5300770003100,53077003100,0,0,0,0,0,0,0,0
G5300770001700,53077001700,G5300770940001,53077940001,0.0000212256,0,0,0,0,0,0,0
G5300770001800,53077001800,G5300050011800,53005011800,0.0000827245,0.0010621031,0.00106246,0.0011393863,0.0009640949,0.0013254479,0.0012568276,0.0001499161
G5300770001800,53077001800,G5300770001800,53077001800,0.9999172755,0.9989378969,0.99893754,0.9988606137,0.9990359051,0.9986745521,0.9987431724,0.9998500839
G5300770001900,53077001900,G5300770001901,53077001901,0.5224251223,0.3802695018,0.36529858,0.3606991525,0.3580034423,0.3602106969,0.3374592834,0.3979721166
G5300770001900,53077001900,G5300770001902,53077001902,0.4775748777,0.6197304982,0.63470142,0.6393008475,0.6419965577,0.6397893031,0.6625407166,0.6020278834
G5300770002001,53077002001,G5300770002001,53077002001,0.9999040032,0.9999865332,0.9999774235,0.9999676607,0.9999738068,0.9999754094,0.9999762631,0.9999707833
G5300770002001,53077002001,G5300770002002,53077002002,0.0000959968,0.0000134668,0.0000225765,0.0000323393,0.0000261932,0.0000245906,0.0000237369,0.0000292167
G5300770002002,53077002002,G5300770002002,53077002002,0.9999898489,1,1,1,1,1,1,1
G5300770002002,53077002002,G5300770002102,53077002102,0.0000101511,0,0,0,0,0,0,0
G5300770002100,53077002100,G5300770002101,53077002101,0.639147324,0.2416614547,0.2496972066,0.2603145683,0.2633540162,0.2565308297,0.2706595938,0.2474223193
G5300770002100,53077002100,G5300770002102,53077002102,0.3608195666,0.7583385453,0.7503027934,0.7396854317,0.7366459838,0.7434691703,0.7293404062,0.7525776807
G5300770002100,53077002100,G5300770940002,53077940002,0.0000331095,0,0,0,0,0,0,0
G5300770002200,53077002200,G5300770002200,53077002200,0.9994810251,1,1,1,1,1,1,1
G5300770002200,53077002200,G5300770940002,53077940002,0.0005189749,0,0,0,0,0,0,0
G5300770002300,53077002300,G5300770940005,53077940005,0.5327355817,0.4812991095,0.5047258979,0.5037443834,0.5268112976,0.5336906585,0.4989926125,0.570230608
G5300770002300,53077002300,G5300770940006,53077940006,0.4672644183,0.5187008905,0.4952741021,0.4962556166,0.4731887024,0.4663093415,0.5010073875,0.429769392
G5300770002400,53077002400,G5300770940002,53077940002,1,1,1,1,1,1,1,1
G5300770002500,53077002500,G5300770940004,53077940004,1,1,1,1,1,1,1,1
G5300770002600,53077002600,G5300770940001,53077940001,1,1,1,1,1,1,1,1
G5300770002701,53077002701,G5300770002701,53077002701,0.9998979385,1,1,1,1,1,1,1
G5300770002701,53077002701,G5300770940003,53077940003,0.0001020615,0,0,0,0,0,0,0
G5300770002702,53077002702,G5300770940003,53077940003,1,1,1,1,1,1,1,1
G5300770002800,53077002800,G5300770002801,53077002801,0.7533921817,0.4839632883,0.4770934256,0.4875710227,0.4814706741,0.4817745126,0.484525447,0.4643545279
G5300770002800,53077002800,G5300770002802,53077002802,0.2466078183,0.5160367117,0.5229065744,0.5124289773,0.5185293259,0.5182254874,0.515474553,0.5356454721
G5300770002900,53077002900,G5300770002900,53077002900,1,1,1,1,1,1,1,1
G5300770003000,53077003000,G5300410972000,53041972000,0.0000000167,0,0,0,0,0,0,0
G5300770003000,53077003000,G5300770003001,53077003001,0.9904787845,0.545055409,0.5434914333,0.5482307318,0.5362738125,0.6118120671,0.5623076119,0.4257591613
G5300770003000,53077003000,G5300770003002,53077003002,0.0095144565,0.454944591,0.4565085667,0.4517692682,0.4637261875,0.3881879329,0.4376923881,0.5742408387
G5300770003000,53077003000,G5300770940003,53077940003,0.0000067422,0,0,0,0,0,0,0
G5300770003100,53077003100,G5300770001701,53077001701,0,0,0,0,0,0,0,0
G5300770003100,53077003100,G5300770003100,53077003100,0.709057613,0.5458794402,0.5435518945,0.5369342218,0.5445039286,0.5425881451,0.5203716315,0.6520500355
G5300770003100,53077003100,G5300770003400,53077003400,0.290942387,0.4541205598,0.4564481055,0.4630657782,0.4554960714,0.4574118549,0.4796283685,0.3479499645
